발생년월일시,발생분,주야,요일,사망자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반,도로형태_대분류,당사자종별_1당_대분류,당사자종별_2당_대분류
2016031412,17,주간,월,1,0,0,경남,진주시,차대차,측면직각충돌,안전거리 미확보,교차로,승용차,원동기장치자전거
2016031301,0,야간,일,1,0,0,서울,영등포구,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,원동기장치자전거
2016031321,0,야간,일,1,0,0,제주,제주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031410,29,주간,월,1,0,0,경기,안양시,차대사람,횡단중,신호위반,교차로,승합차,보행자
2016032414,30,주간,목,1,0,0,충북,괴산군,차대사람,횡단중,보행자 보호의무 위반,교차로,화물차,보행자
2016032409,19,주간,목,1,0,0,전남,목포시,차대차,측면직각충돌,중앙선 침범,단일로,이륜차,승용차
2016032220,20,야간,화,1,0,0,서울,도봉구,차대사람,차도통행중,안전운전 의무 불이행,단일로,이륜차,보행자
2016032209,41,주간,화,1,0,0,인천,남구,차대사람,횡단중,신호위반,단일로,승합차,보행자
2016031619,44,야간,수,1,0,0,경북,경주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016040204,45,야간,토,1,0,1,인천,남동구,차대차,측면직각충돌,신호위반,단일로,승용차,자전거
2016040117,16,주간,금,1,0,0,전북,임실군,차량단독,전도전복,안전운전 의무 불이행,단일로,농기계,
2016031620,30,야간,수,1,0,0,경기,파주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031411,17,주간,월,1,0,0,경기,성남시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승합차,농기계
2016031411,0,주간,월,1,2,0,경남,밀양시,차대차,정면충돌,중앙선 침범,단일로,승용차,화물차
2016032012,10,주간,일,1,0,0,전남,고흥군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016032001,40,야간,일,1,1,0,충북,괴산군,차량단독,공작물충돌,안전운전 의무 불이행,교차로,승용차,
2016032007,3,주간,일,1,1,0,서울,양천구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016031623,10,야간,수,1,0,0,전북,익산시,차대사람,횡단중,신호위반,교차로,승용차,보행자
2016031714,5,주간,목,1,3,0,전남,곡성군,차대차,정면충돌,중앙선 침범,단일로,건설기계,승용차
2016031722,28,야간,목,1,0,0,경기,수원시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016032221,15,야간,화,1,0,0,경기,포천시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016032401,56,야간,목,1,0,0,대전,유성구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016032208,30,주간,화,1,0,0,경북,경주시,차대차,진행중 추돌,과속,단일로,승용차,농기계
2016032206,15,주간,화,1,0,3,경기,성남시,차대차,기타,안전운전 의무 불이행,교차로,승용차,승용차
2016032504,30,야간,금,1,1,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,교차로,승용차,
2016040302,20,야간,일,1,0,0,충남,서천군,차량단독,기타,안전운전 의무 불이행,교차로,승용차,
2016040216,20,주간,토,1,0,0,충북,충주시,차량단독,기타,안전운전 의무 불이행,단일로,원동기장치자전거,
2016040211,47,주간,토,1,0,0,경남,진주시,차량단독,전도전복,안전운전 의무 불이행,단일로,농기계,
2016040122,5,야간,금,1,0,0,경기,평택시,차대차,진행중 추돌,안전운전 의무 불이행,교차로,원동기장치자전거,화물차
2016031019,30,야간,목,1,0,0,충남,보령시,차량단독,전도전복,안전운전 의무 불이행,단일로,화물차,
2016031415,40,주간,월,1,1,0,경기,포천시,차대차,진행중 추돌,신호위반,교차로,건설기계,화물차
2016031817,10,주간,금,1,0,0,경남,거제시,차대차,정면충돌,안전운전 의무 불이행,교차로,원동기장치자전거,승합차
2016032311,20,주간,수,1,0,0,대전,서구,차대사람,횡단중,보행자 보호의무 위반,교차로,승합차,보행자
2016032617,55,주간,토,1,0,0,경북,구미시,차대사람,횡단중,안전운전 의무 불이행,교차로,화물차,보행자
2016032508,13,주간,금,1,0,0,경기,안산시,차대차,측면직각충돌,신호위반,교차로,승용차,이륜차
2016032919,25,야간,화,1,0,0,전북,전주시,차대사람,횡단중,안전운전 의무 불이행,단일로,원동기장치자전거,보행자
2016033003,30,야간,수,1,0,3,충북,청주시,차대차,기타,중앙선 침범,단일로,승용차,화물차
2016040419,45,야간,월,1,0,0,경북,경주시,차량단독,전도전복,안전운전 의무 불이행,교차로,화물차,
2016040315,30,주간,일,1,1,0,강원,춘천시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016040118,25,야간,금,1,2,0,강원,원주시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016040221,25,야간,토,1,0,0,전북,군산시,차대사람,횡단중,보행자 보호의무 위반,교차로,승용차,보행자
2016040215,10,주간,토,1,0,0,경북,경주시,차대차,측면직각충돌,중앙선 침범,단일로,승용차,이륜차
2016030905,54,야간,수,1,0,0,인천,남동구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,건설기계,이륜차
2016031606,25,주간,수,1,0,0,경기,안성시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031613,15,주간,수,1,3,3,경북,경주시,차대차,측면직각충돌,중앙선 침범,단일로,승용차,화물차
2016032002,46,야간,일,1,0,0,경기,파주시,차량단독,전도전복,안전운전 의무 불이행,단일로,건설기계,
2016032305,20,야간,수,1,0,0,대구,수성구,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016032119,15,야간,월,1,0,0,경남,김해시,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016033121,15,야간,목,1,0,0,서울,동작구,차대차,측면직각충돌,중앙선 침범,단일로,이륜차,승합차
2016040409,27,주간,월,1,0,0,충남,부여군,차대사람,횡단중,보행자 보호의무 위반,단일로,화물차,보행자
2016032912,30,주간,화,1,3,0,경남,진주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016072805,0,야간,목,2,0,0,경북,포항시,차량단독,전도전복,안전운전 의무 불이행,단일로,원동기장치자전거,
2016072614,0,주간,화,1,0,0,경기,파주시,차대차,정면충돌,안전운전 의무 불이행,단일로,원동기장치자전거,화물차
2016072707,10,주간,수,1,0,0,경기,평택시,차대차,기타,안전운전 의무 불이행,교차로,승용차,자전거
2016073110,10,주간,일,1,0,0,전북,익산시,차대차,측면직각충돌,안전거리 미확보,단일로,원동기장치자전거,승용차
2016073020,19,야간,토,1,0,0,전남,순천시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016080315,56,주간,수,1,0,0,전남,함평군,차대사람,길가장자리구역통행중,기타(운전자법규위반),단일로,승용차,보행자
2016080212,25,주간,화,4,1,0,부산,남구,차대차,진행중 추돌,안전운전 의무 불이행,교차로,승용차,특수차
2016081012,25,주간,수,1,0,1,전북,군산시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,이륜차,화물차
2016080919,0,야간,화,1,0,0,경기,여주시,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,승용차,
2016081006,13,주간,수,1,0,0,부산,중구,차대차,측면직각충돌,신호위반,교차로,자전거,승용차
2016080714,20,주간,일,1,0,0,경기,파주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016081319,45,야간,토,1,0,3,경북,구미시,차대차,정면충돌,안전운전 의무 불이행,단일로,화물차,농기계
2016081111,53,주간,목,1,0,0,경기,안양시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016081200,48,야간,금,1,0,0,인천,계양구,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016081609,35,주간,화,1,0,0,인천,강화군,차대차,측면직각충돌,과속,교차로,화물차,이륜차
2016081502,58,야간,월,1,0,0,제주,제주시,차대차,기타,안전거리 미확보,교차로,이륜차,이륜차
2016082114,10,주간,일,1,0,0,충남,예산군,차량단독,전도전복,앞지르기 방법위반,단일로,승용차,
2016082120,2,야간,일,1,0,0,제주,서귀포시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016082015,15,주간,토,3,0,1,경남,고성군,차대차,진행중 추돌,기타(운전자법규위반),교차로,승용차,화물차
2016081820,0,야간,목,1,1,0,전남,해남군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,농기계
2016082222,10,야간,월,1,0,0,전남,해남군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016082303,20,야간,화,1,1,0,부산,동래구,차대차,측면직각충돌,신호위반,교차로,승용차,원동기장치자전거
2016082620,30,야간,금,1,0,0,충남,논산시,차대사람,횡단중,안전운전 의무 불이행,교차로,화물차,보행자
2016082800,19,야간,일,1,0,0,경북,김천시,차대사람,차도통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016082708,20,주간,토,1,0,1,경북,경주시,차대차,정면충돌,중앙선 침범,단일로,승합차,건설기계
2016082619,38,야간,금,1,0,0,전남,해남군,차대사람,차도통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016082812,30,주간,일,1,1,0,경북,안동시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016082819,0,야간,일,1,1,0,충북,음성군,차대차,기타,안전운전 의무 불이행,단일로,승용차,승용차
2016091013,41,주간,토,2,0,1,경기,평택시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016091112,30,주간,일,1,0,0,경북,상주시,차대차,정면충돌,안전운전 의무 불이행,단일로,화물차,이륜차
2016091314,0,주간,화,1,0,1,서울,강북구,차대사람,횡단중,안전운전 의무 불이행,단일로,이륜차,보행자
2016090814,30,주간,목,1,8,0,전북,정읍시,차대차,정면충돌,직진 및 우회전차의 통행방해,교차로,화물차,승용차
2016071721,20,야간,일,1,0,0,강원,원주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,건설기계
2016071914,35,주간,화,1,0,0,경남,거창군,차대차,정면충돌,중앙선 침범,단일로,화물차,화물차
2016072320,30,야간,토,1,0,0,전남,화순군,차대사람,횡단중,신호위반,교차로,승용차,보행자
2016072216,10,주간,금,1,0,1,경기,수원시,차대차,기타,기타(운전자법규위반),단일로,화물차,승용차
2016072819,40,야간,목,1,0,0,서울,중랑구,차대사람,차도통행중,안전운전 의무 불이행,단일로,화물차,보행자
2016072715,8,주간,수,1,1,0,경기,수원시,차대차,기타,안전운전 의무 불이행,교차로,승용차,화물차
2016073114,35,주간,일,1,0,0,전남,함평군,차대차,측면직각충돌,신호위반,교차로,이륜차,화물차
2016073114,10,주간,일,1,0,0,대구,달서구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,승용차,화물차
2016073020,45,야간,토,1,0,0,서울,동작구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016032810,30,주간,월,1,0,0,경기,남양주시,차대사람,차도통행중,안전운전 의무 불이행,교차로,승용차,보행자
2016040204,55,야간,토,1,0,0,서울,성동구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016040217,0,주간,토,1,0,0,전북,무주군,차량단독,기타,안전운전 의무 불이행,단일로,이륜차,
2016040716,0,주간,목,1,0,0,전북,완주군,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016030820,50,야간,화,1,0,0,대구,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031605,50,야간,수,1,0,0,경기,안산시,차대사람,횡단중,과속,교차로,승용차,보행자
2016031618,40,야간,수,1,0,0,경기,고양시,차대차,측면직각충돌,신호위반,교차로,화물차,자전거
2016031512,30,주간,화,1,0,0,경남,의령군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016031520,0,야간,화,1,0,0,경북,경주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016032103,8,야간,월,1,0,1,인천,연수구,차대차,기타,신호위반,교차로,이륜차,승용차
2016031802,0,야간,금,1,2,0,전남,여수시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016031820,35,야간,금,1,0,0,부산,남구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031803,16,야간,금,1,0,0,충남,천안시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016031810,52,주간,금,1,0,0,경기,부천시,차대차,정면충돌,신호위반,교차로,승용차,이륜차
2016032323,7,야간,수,1,0,0,강원,춘천시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016032321,50,야간,수,1,0,1,전남,여수시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,승용차,승용차
2016032209,35,주간,화,1,0,0,충남,논산시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,건설기계,이륜차
2016032119,25,야간,월,1,0,0,세종,세종,차대차,측면직각충돌,중앙선 침범,단일로,자전거,승용차
2016032704,40,야간,일,1,0,0,광주,남구,차량단독,기타,안전운전 의무 불이행,고가도로위,승용차,
2016040301,53,야간,일,1,0,0,전남,목포시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016040215,0,주간,토,1,4,0,경기,남양주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016040119,49,야간,금,1,0,0,경기,양주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016040700,2,야간,목,1,0,0,전북,익산시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016031107,53,주간,금,1,4,0,경북,예천군,차대차,정면충돌,중앙선 침범,단일로,승용차,화물차
2016031903,7,야간,토,1,0,0,인천,남동구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016032205,42,야간,화,1,0,0,전남,보성군,차대사람,횡단중,신호위반,단일로,승용차,보행자
2016032206,10,주간,화,1,0,0,경북,포항시,차대차,측면직각충돌,중앙선 침범,단일로,승용차,원동기장치자전거
